run_id,phase,condition,question_id,kind,call_index,evidence_id,tool,arguments,injected,eligible_selection,eligible_parameters,selection_correct,parameters_correct,issue_codes,rationale
main_prompt_Q01_quality_r4,main,prompt,Q01_quality,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""is_null"", ""value"": null}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Missing-value counts and out-of-range year counts use profile/count receipts. Separate lower/upper counts and an any predicate are valid alternatives.
main_prompt_Q01_quality_r4,main,prompt,Q01_quality,answerable,2,E002,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""any"", ""filters"": [{""column"": ""Year"", ""operator"": ""lt"", ""value"": ""1980""}, {""column"": ""Year"", ""operator"": ""gt"", ""value"": ""2016""}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Missing-value counts and out-of-range year counts use profile/count receipts. Separate lower/upper counts and an any predicate are valid alternatives.
main_prompt_Q01_quality_r4,main,prompt,Q01_quality,answerable,3,E003,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""is_null"", ""value"": null}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Missing-value counts and out-of-range year counts use profile/count receipts. Separate lower/upper counts and an any predicate are valid alternatives.
main_prompt_Q01_quality_r5,main,prompt,Q01_quality,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""is_null"", ""value"": null}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Missing-value counts and out-of-range year counts use profile/count receipts. Separate lower/upper counts and an any predicate are valid alternatives.
main_prompt_Q01_quality_r5,main,prompt,Q01_quality,answerable,2,E002,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""any"", ""filters"": [{""column"": ""Year"", ""operator"": ""lt"", ""value"": ""1980""}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Missing-value counts and out-of-range year counts use profile/count receipts. Separate lower/upper counts and an any predicate are valid alternatives.
main_prompt_Q01_quality_r5,main,prompt,Q01_quality,answerable,3,E003,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""any"", ""filters"": [{""column"": ""Year"", ""operator"": ""gt"", ""value"": ""2016""}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Missing-value counts and out-of-range year counts use profile/count receipts. Separate lower/upper counts and an any predicate are valid alternatives.
main_prompt_Q01_quality_r5,main,prompt,Q01_quality,answerable,4,E004,query,"{""aggregation"": ""count"", ""columns"": [], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Publisher"", ""operator"": ""is_null"", ""value"": null}], ""group_by"": [], ""limit"": 1, ""operation"": ""count"", ""sort_by"": []}",False,True,True,1,1.0,,Suitable operation and parameters. Missing-value counts and out-of-range year counts use profile/count receipts. Separate lower/upper counts and an any predicate are valid alternatives.
main_prompt_Q02_top_games_r1,main,prompt,Q02_top_games,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_prompt_Q02_top_games_r1,main,prompt,Q02_top_games,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Top 5 Game-Platform Rows by Global Sales"", ""x"": ""Name"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_prompt_Q02_top_games_r2,main,prompt,Q02_top_games,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_prompt_Q02_top_games_r2,main,prompt,Q02_top_games,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Top 5 Game-Platform Rows by Global Sales"", ""x"": ""Name"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_prompt_Q02_top_games_r3,main,prompt,Q02_top_games,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_prompt_Q02_top_games_r3,main,prompt,Q02_top_games,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Top 5 Game-Platform Rows by Global Sales"", ""x"": ""Name"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_prompt_Q02_top_games_r4,main,prompt,Q02_top_games,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_prompt_Q02_top_games_r4,main,prompt,Q02_top_games,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Top 5 Game-Platform Rows by Global Sales"", ""x"": ""Name"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_prompt_Q02_top_games_r5,main,prompt,Q02_top_games,answerable,1,E001,query,"{""aggregation"": ""count"", ""columns"": [""Name"", ""Platform"", ""Global_Sales"", ""Rank""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [], ""group_by"": [], ""limit"": 5, ""operation"": ""select"", ""sort_by"": [""Global_Sales"", ""Rank""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_prompt_Q02_top_games_r5,main,prompt,Q02_top_games,answerable,2,E002,plot,"{""evidence_id"": ""E001"", ""kind"": ""bar"", ""title"": ""Top 5 Game-Platform Rows by Global Sales"", ""x"": ""Name"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Selects individual rows by descending Global_Sales and ascending Rank, takes five, and plots Name against Global_Sales from the resulting receipt."
main_prompt_Q03_release_year_r1,main,prompt,Q03_release_year,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}], ""group_by"": [""Year""], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_prompt_Q03_release_year_r1,main,prompt,Q03_release_year,answerable,2,E002,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}], ""group_by"": [""Year""], ""limit"": 50, ""operation"": ""aggregate"", ""sort_by"": [""Year""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_prompt_Q03_release_year_r1,main,prompt,Q03_release_year,answerable,3,E003,plot,"{""evidence_id"": ""E002"", ""kind"": ""line"", ""title"": ""Total Global Sales by Release Year"", ""x"": ""Year"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_prompt_Q03_release_year_r2,main,prompt,Q03_release_year,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}], ""group_by"": [""Year""], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_prompt_Q03_release_year_r2,main,prompt,Q03_release_year,answerable,2,E002,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}], ""group_by"": [""Year""], ""limit"": 50, ""operation"": ""aggregate"", ""sort_by"": [""Year""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_prompt_Q03_release_year_r2,main,prompt,Q03_release_year,answerable,3,E003,plot,"{""evidence_id"": ""E002"", ""kind"": ""line"", ""title"": ""Total Global Sales by Release Year"", ""x"": ""Year"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_prompt_Q03_release_year_r3,main,prompt,Q03_release_year,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales"", ""Year""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}], ""group_by"": [""Year""], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": [""Global_Sales""]}",False,True,True,1,0.0,measure_grouping_conflict,"measure_grouping_conflict. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_prompt_Q03_release_year_r3,main,prompt,Q03_release_year,answerable,2,E002,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}], ""group_by"": [""Year""], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_prompt_Q03_release_year_r3,main,prompt,Q03_release_year,answerable,3,E003,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales"", ""Year""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}], ""group_by"": [""Year""], ""limit"": 50, ""operation"": ""aggregate"", ""sort_by"": [""Year""]}",False,True,True,1,0.0,measure_grouping_conflict,"measure_grouping_conflict. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_prompt_Q03_release_year_r3,main,prompt,Q03_release_year,answerable,4,E004,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": false, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}], ""group_by"": [""Year""], ""limit"": 50, ""operation"": ""aggregate"", ""sort_by"": [""Year""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_prompt_Q03_release_year_r3,main,prompt,Q03_release_year,answerable,5,E005,plot,"{""evidence_id"": ""E004"", ""kind"": ""line"", ""title"": ""Total Global Sales by Release Year"", ""x"": ""Year"", ""ys"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
main_prompt_Q03_release_year_r4,main,prompt,Q03_release_year,answerable,1,E001,query,"{""aggregation"": ""sum"", ""columns"": [""Global_Sales""], ""descending"": true, ""filter_mode"": ""all"", ""filters"": [{""column"": ""Year"", ""operator"": ""not_null"", ""value"": null}], ""group_by"": [""Year""], ""limit"": 1, ""operation"": ""aggregate"", ""sort_by"": [""Global_Sales""]}",False,True,True,1,1.0,,"Suitable operation and parameters. Excludes missing Year, sums Global_Sales by release Year, ranks the peak and plots the complete ascending-year totals."
