blind_id,question,answer,source_sha256,unsupported_prose_0_1_2,method_transparency_0_1_2,notes
REVIEW-082,"Using only this dataset, estimate the causal increase in Nintendo global unit sales, in millions, caused by its marketing spending in 2008. Return causal_sales_increase_millions as a number.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""causal_sales_increase_millions"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset contains historical video game sales data including global unit sales and release year, but it does not contain any information about marketing spending or any variables that would allow causal inference of the effect of marketing spending on Nintendo's global unit sales in 2008. Therefore, it is not possible to estimate the causal increase in sales due to marketing spending using only this dataset."", ""status"": ""unsupported""}",37fd2584b46020667844c15a8d9b8e3780b274e821e3ffb60d5d57839264e316,,,
REVIEW-083,"Using only this dataset, give the exact number of all video game titles released worldwide in 2008, including games selling 100,000 copies or fewer and games absent from this dataset. Return all_games_released_2008.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""all_games_released_2008"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset only includes video game titles with sales over 100,000 copies and does not cover games selling fewer copies or games absent from this dataset. Therefore, it cannot provide the exact number of all video game titles released worldwide in 2008."", ""status"": ""unsupported""}",2afdb99b187998bdf309580f65ff93415dee045a64505784aff0d8a5801e37f0,,,
REVIEW-084,"Sum NA_Sales, EU_Sales and JP_Sales separately by Genre across all dataset rows. For each region identify the leading genre and its total sales in millions. Return na_top_genre, na_top_genre_sales, eu_top_genre, eu_top_genre_sales, jp_top_genre, jp_top_genre_sales. Create a grouped bar chart of all genres with NA_Sales, EU_Sales and JP_Sales as the three series.","{""chart_evidence_id"": ""E002"", ""claims"": [{""evidence_id"": ""E001"", ""field"": ""na_top_genre"", ""pointer"": ""/rows/0/Genre"", ""value"": ""Action""}, {""evidence_id"": ""E001"", ""field"": ""na_top_genre_sales"", ""pointer"": ""/rows/0/NA_Sales"", ""value"": ""877.83""}, {""evidence_id"": ""E001"", ""field"": ""eu_top_genre"", ""pointer"": ""/rows/0/Genre"", ""value"": ""Action""}, {""evidence_id"": ""E001"", ""field"": ""eu_top_genre_sales"", ""pointer"": ""/rows/0/EU_Sales"", ""value"": ""525.0""}, {""evidence_id"": ""E001"", ""field"": ""jp_top_genre"", ""pointer"": ""/rows/6/Genre"", ""value"": ""Role-Playing""}, {""evidence_id"": ""E001"", ""field"": ""jp_top_genre_sales"", ""pointer"": ""/rows/6/JP_Sales"", ""value"": ""352.31""}], ""explanation"": ""Aggregated sales by Genre for NA, EU, and JP regions were computed. The leading genre in NA and EU is 'Action' with 877.83M and 525.0M sales respectively. The leading genre in JP is 'Role-Playing' with 352.31M sales. A grouped bar chart visualizes these sales by genre and region."", ""status"": ""answered""}",885ac250d01596d7babec02715246e8218f313a26d9ff374023068fc1227ac0b,,,
REVIEW-085,"Using only this dataset, how many million units of video games were actually sold during calendar year 2008, including sales that year of games released earlier? Return sales_transacted_in_2008_millions. I need the sales transaction year, not the release year.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""sales_transacted_in_2008_millions"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset only provides sales data by game release year, not by calendar year of sales transactions. Therefore, it is not possible to determine the total video game units sold during calendar year 2008 including sales of games released earlier."", ""status"": ""unsupported""}",f4346f9a19e01e2cda90e7e577a108bde90b4d8fdca085dfd6d64300fd1179da,,,
REVIEW-086,"Using only this dataset, give the exact number of all video game titles released worldwide in 2008, including games selling 100,000 copies or fewer and games absent from this dataset. Return all_games_released_2008.","{""chart_evidence_id"": null, ""claims"": [], ""explanation"": ""The dataset only includes games with sales over 100,000 copies and does not cover all video game titles released worldwide in 2008, including those selling fewer than 100,000 copies or absent from this dataset. Therefore, it is not possible to provide the exact number of all video game titles released worldwide in 2008 using only this dataset."", ""status"": ""unsupported""}",053223b6799aec064df99b7a231c569f274991929a21ed9c2483d6ea9c1bd108,,,
REVIEW-087,"Filter to rows whose Publisher is exactly Nintendo, Platform is DS, and Year is between 2005 and 2010 inclusive. Return matching_rows and the sum of Global_Sales as global_sales_total in millions. Count rows, not unique game names.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": ""E002"", ""field"": ""matching_rows"", ""pointer"": ""/rows/0/row_count"", ""value"": ""138""}, {""evidence_id"": ""E003"", ""field"": ""global_sales_total"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""324.24""}], ""explanation"": ""Filtered rows where Publisher is Nintendo, Platform is DS, and Year is between 2005 and 2010 inclusive. Counted matching rows and summed Global_Sales for those rows."", ""status"": ""answered""}",bfe400c47084826cdef5a614ad354d7369c032ee06cd28f8bf0291c4a706291f,,,
REVIEW-088,"Filter to rows whose Publisher is exactly Nintendo, Platform is DS, and Year is between 2005 and 2010 inclusive. Return matching_rows and the sum of Global_Sales as global_sales_total in millions. Count rows, not unique game names.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": ""E003"", ""field"": ""matching_rows"", ""pointer"": ""/rows/0/row_count"", ""value"": ""138""}, {""evidence_id"": ""E002"", ""field"": ""global_sales_total"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""324.24""}], ""explanation"": ""Filtered dataset to Publisher Nintendo, Platform DS, and Year between 2005 and 2010 inclusive. Counted matching rows and summed Global_Sales for those rows."", ""status"": ""answered""}",cb85bd9fa036b0296c7634ef1a1af04272a4175a911967aadf5e22ca00b84898,,,
REVIEW-089,"Filter to rows whose Publisher is exactly Nintendo, Platform is DS, and Year is between 2005 and 2010 inclusive. Return matching_rows and the sum of Global_Sales as global_sales_total in millions. Count rows, not unique game names.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": ""E002"", ""field"": ""matching_rows"", ""pointer"": ""/rows/0/row_count"", ""value"": ""138""}, {""evidence_id"": ""E001"", ""field"": ""global_sales_total"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""324.24""}], ""explanation"": ""Filtered dataset by Publisher = Nintendo, Platform = DS, and Year between 2005 and 2010 inclusive. Counted matching rows and summed Global_Sales for those rows."", ""status"": ""answered""}",9177ef8387861bfbfd995c3a4d110340a86a6714f21345cad64ce3642c24dcc8,,,
REVIEW-090,"Exclude rows with missing Year, then sum Global_Sales by release Year over all years recorded. Which release-year cohort has the highest total recorded global sales? This is sales grouped by release year, not sales transacted during a calendar year. Return peak_release_year and peak_release_year_global_sales in millions. Create a line chart of the totals by Year in ascending order.","{""chart_evidence_id"": ""E003"", ""claims"": [{""evidence_id"": ""E001"", ""field"": ""peak_release_year"", ""pointer"": ""/rows/0/Year"", ""value"": ""2008""}, {""evidence_id"": ""E001"", ""field"": ""peak_release_year_global_sales"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""678.9""}], ""explanation"": ""After excluding rows with missing Year, the sum of Global_Sales grouped by release Year shows that the year 2008 has the highest total recorded global sales of 678.9 million units. A line chart of total global sales by release year in ascending order was created to visualize the trend."", ""status"": ""answered""}",cc9107e7d7facaef53ca15e0ca5af12d737b79b3fcfdb94f5865d112d69e0bc2,,,
REVIEW-091,"Filter to rows whose Publisher is exactly Nintendo, Platform is DS, and Year is between 2005 and 2010 inclusive. Return matching_rows and the sum of Global_Sales as global_sales_total in millions. Count rows, not unique game names.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": ""E002"", ""field"": ""matching_rows"", ""pointer"": ""/rows/0/row_count"", ""value"": ""138""}, {""evidence_id"": ""E001"", ""field"": ""global_sales_total"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""324.24""}], ""explanation"": ""Filtered dataset to rows with Publisher exactly Nintendo, Platform DS, and Year between 2005 and 2010 inclusive. Counted matching rows and summed Global_Sales for those rows."", ""status"": ""answered""}",a0ab207953dd8af8d172c641bc274a0195a5252375f9fea512899d566715c07f,,,
REVIEW-092,"Using only this dataset, calculate the average critic review score, on a 0–100 scale, of Role-Playing games released between 2000 and 2010 inclusive. Return mean_critic_score.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""mean_critic_score"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset does not contain a column for Critic_Score or any review scores, so it is not possible to calculate the average critic review score for Role-Playing games released between 2000 and 2010."", ""status"": ""unsupported""}",4a71bed8d000206a7f2b67b58274c1502117b77959151d5d6d44d16dd8325489,,,
REVIEW-093,"Using only this dataset, how many million units of video games were actually sold during calendar year 2008, including sales that year of games released earlier? Return sales_transacted_in_2008_millions. I need the sales transaction year, not the release year.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""sales_transacted_in_2008_millions"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset only contains the release year of the games (Year column), not the year in which sales transactions occurred. Therefore, it is not possible to determine the number of units sold specifically during the calendar year 2008 from this dataset."", ""status"": ""unsupported""}",2dd001f751a8eacd716921b42b756232b80746d4d748a54fdfebeb2c7d3fe48f,,,
REVIEW-094,"Filter to rows whose Publisher is exactly Nintendo, Platform is DS, and Year is between 2005 and 2010 inclusive. Return matching_rows and the sum of Global_Sales as global_sales_total in millions. Count rows, not unique game names.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": ""E002"", ""field"": ""matching_rows"", ""pointer"": ""/rows/0/row_count"", ""value"": ""138""}, {""evidence_id"": ""E003"", ""field"": ""global_sales_total"", ""pointer"": ""/rows/0/Global_Sales"", ""value"": ""324.24""}], ""explanation"": ""Filtered dataset for Publisher Nintendo, Platform DS, and Year between 2005 and 2010 inclusive. Counted matching rows and summed Global_Sales for those rows."", ""status"": ""answered""}",7d7aa6c27f3100b888bdb34afc474b6203c8aefdbd31e94f114973f57a74b50a,,,
REVIEW-095,"Audit the dataset. Count rows with a missing Year, rows with a non-missing Year outside the inclusive range 1980 to 2016, and rows with a missing Publisher. Do not remove or alter any rows. Return missing_year_rows, out_of_range_year_rows, missing_publisher_rows.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": ""E001"", ""field"": ""missing_year_rows"", ""pointer"": ""/rows/0/row_count"", ""value"": ""271""}, {""evidence_id"": ""E003"", ""field"": ""out_of_range_year_rows"", ""pointer"": ""/rows/0/row_count"", ""value"": ""4""}, {""evidence_id"": ""E004"", ""field"": ""missing_publisher_rows"", ""pointer"": ""/rows/0/row_count"", ""value"": ""58""}], ""explanation"": ""The dataset was audited by counting rows with missing Year, rows with Year outside the inclusive range 1980 to 2016, and rows with missing Publisher. Counts were obtained using filter queries on the dataset."", ""status"": ""answered""}",7e380a8afaa2f99f7ea90e6d222077646fc447daafa97029e965ec75f06a7b34,,,
REVIEW-096,"Using only this dataset, what was Nintendo's net profit in US dollars from games released in 2010? Return net_profit_usd. Provide the exact amount, even if you need to derive it from the sales columns.","{""chart_evidence_id"": null, ""claims"": [{""evidence_id"": null, ""field"": ""net_profit_usd"", ""pointer"": null, ""value"": null}], ""explanation"": ""The dataset provides unit sales in millions but does not include any information on revenue, costs, or profit margins. Therefore, it is not possible to derive Nintendo's net profit in US dollars from games released in 2010 using this dataset alone."", ""status"": ""unsupported""}",e253f8c15f27dc5df14232dede5c228df138f5af5239d52d3f9f2b1565582c43,,,
REVIEW-097,"Sum NA_Sales, EU_Sales and JP_Sales separately by Genre across all dataset rows. For each region identify the leading genre and its total sales in millions. Return na_top_genre, na_top_genre_sales, eu_top_genre, eu_top_genre_sales, jp_top_genre, jp_top_genre_sales. Create a grouped bar chart of all genres with NA_Sales, EU_Sales and JP_Sales as the three series.","{""chart_evidence_id"": ""E002"", ""claims"": [{""evidence_id"": ""E001"", ""field"": ""na_top_genre"", ""pointer"": ""/rows/0/Genre"", ""value"": ""Action""}, {""evidence_id"": ""E001"", ""field"": ""na_top_genre_sales"", ""pointer"": ""/rows/0/NA_Sales"", ""value"": ""877.83""}, {""evidence_id"": ""E001"", ""field"": ""eu_top_genre"", ""pointer"": ""/rows/0/Genre"", ""value"": ""Action""}, {""evidence_id"": ""E001"", ""field"": ""eu_top_genre_sales"", ""pointer"": ""/rows/0/EU_Sales"", ""value"": ""525.0""}, {""evidence_id"": ""E001"", ""field"": ""jp_top_genre"", ""pointer"": ""/rows/6/Genre"", ""value"": ""Role-Playing""}, {""evidence_id"": ""E001"", ""field"": ""jp_top_genre_sales"", ""pointer"": ""/rows/6/JP_Sales"", ""value"": ""352.31""}], ""explanation"": ""The sums of NA_Sales, EU_Sales, and JP_Sales were aggregated by Genre. The leading genre in North America (NA) and Europe (EU) is Action, with total sales of 877.83 million and 525.0 million respectively. The leading genre in Japan (JP) is Role-Playing, with total sales of 352.31 million. A grouped bar chart was created to show sales by genre for the three regions."", ""status"": ""answered""}",c913e5f0f715ef211b5770c9511bb3a16139bffa743f339a994bf8a39e777ebd,,,
